187,Тячев,103556
187,Тячевский район,24607
187,Углегорск,27046
187,Угледар,28543
187,Угнев,28545
187,Ужгород,10358
187,Ужгородский район,24608
149,Узда,102202
149,Узденский район,102173
187,Узин,28531
187,Украинка,28533
187,Украинск,27045
187,Ульяновка,28537
187,Ульяновский район,24541
187,Уманский район,24824
187,Умань,28539
159,Уральск,10305
187,Устилуг,28553
187,Устиновский район,24542
159,Усть-Каменогорск,10306
187,Устье-Зеленое,28558
159,Ушарал,29469
149,Ушачский район,102193
159,Уштобе,29470
149,Фаниполь,101627
187,Фастов,28562
187,Фастовский район,24520
159,Форт-Шевченко,20949
187,Фрунзенский район,24653
187,Харцызск,24880
187,Харьков,147
187,Харьковская область,20538
187,Харьковский район,24769
187,Херсон,962
187,Херсонская область,20542
187,Хмельник,28568
187,Хмельницкая область,20535
187,Хмельницкий,961
187,Хмельницкий район (Винницкая область),24394
187,Хмельницкий район (Хмельницкая область),24806
187,Ходоров,28569
149,Хойники,33106
149,Хойникский район,102115
187,Хорол,28575
187,Хорольский район,24676
187,Хоростков,28576
149,Хотимский район,102151
187,Хотин,28578
187,Хотинский район,24862
187,Христиновка,28582
187,Христиновский район,24825
159,Хромтау,29444
187,Хуст,28583
187,Хустский район,24609
187,Хыров,28584
187,Царичанский район,24418
187,Цюрупинск,29127
187,Цюрупинский район,24788
187,Чаплинский район,24789
159,Чарск ,29504
187,Часов Яр,27431
149,Чаусский район,102152
149,Чаусы,102207
149,Чашники,102246
149,Чашникский район,102194
187,Чемеровский район,24807
149,Червенский район,102174
149,Червень,102203
187,Червоноармейский район,24459
187,Червоноград,24898
187,Червонозаводское,27377
187,Червонопартизанск,27381
149,Чериков,102208
149,Чериковский район,102153
187,Черкасская область,20546
187,Черкасский район,24826
187,Черкассы,10363
187,Черневецкий район,24395
187,Чернигов,966
187,Черниговская область,20551
187,Черниговский район (Запорожская область),24480
187,Черниговский район (Черниговская область),24850
187,Черниховцы,27398
187,Чернобаевский район,24828
187,Чернобыль,10368
187,Черновицкая область,20533
187,Черновцы,10365
187,Чернухинский район,24677
187,Черняховский район,24460
187,Чечельницкий район,24396
149,Чечерск,26974
149,Чечерский район,102116
187,Чигирин,27421
187,Чигиринский район,24827
187,Чоп,24899
187,Чортков,29220
187,Чортковский район,24743
187,Чугуев,27417
187,Чугуевский район,24770
187,Чуднов,27412
187,Чудновский район,24461
187,Чутовский район,24678
159,Шалкар,29445
187,Шаргород,28836
187,Шаргородский район,24397
159,Шардара,29625
149,Шарковщинский район,102195
187,Шахтерск,29145
187,Шахтерский район,24437
159,Шахтинск,29550
187,Шацкий район,24576
187,Шевченковский район,24771
159,Шемонаиха,101574
187,Шепетовка,28805
187,Шепетовский район,24808
187,Широковский район,24419
187,Ширяевский район,24654
187,Шишаки,28828
187,Шишацкий район,24679
149,Шклов,26016
149,Шкловский район,102154
187,Шостка,28809
187,Шосткинский район,24726
187,Шпола,28810
187,Шполянский район,24829
159,Шу,29518
149,Шумилинский район,102196
187,Шумляны,28815
187,Шумск,29232
187,Шумский район,24744
159,Шымкент,221
187,Щорс,28788
187,Щорский район,24851
149,Щучин,26834
159,Щучинск,29436
149,Щучинский район,102133
159,Экибастуз,29590
159,Эмба,29447
187,Энергодар,24881
159,Южно-Казахстанская область,29417
187,Южное,27057
187,Южноукраинск,24900
187,Юнокоммунаровск,115090
187,Юрьевский район,24420
187,Яблонов,28766
187,Яворов,29214
187,Яворовский район,24596
187,Яготин,28780
187,Яготинский район,24521
187,Ямполь,28771
187,Ямпольский район (Винницкая область),24398
187,Ямпольский район (Сумская область),24727
187,Яремче,24882
187,Ярмолинский район,24809
187,Ясиноватая,28784
187,Ясиноватский район,24438
