1056,Гирга,111916
983,Гиресун,103862
134,Гирин (Гирин),114941
134,Гирин (Китай),114566
10054,Гирокастра,105608
139,Гисборн,113867
209,Гиссарский район,105973
96,Гиссен,103772
137,Гифу,111984
102,Гиффнок,105017
211,Гладстон,111071
102,Глазго,10389
225,Глазов,11150
225,Глазовский район,99855
225,Глазуновский район,98910
126,Гларус,105190
84,Гластонбери,103274
96,Глаухау,112410
84,Глен Аллен,110105
84,Глен Берни,110106
84,Глен Роуз,110108
84,Гленвуд Спрингс,113324
84,Глендайв,113428
84,Глендейл (Штат Аризона),108626
84,Глендейл (Штат Калифорния),102863
84,Глендора,103241
102,Гленротс,105033
102,Гленфилд,105766
120,Гливице,104902
225,Глинковский район,98960
120,Глиноецк,108325
125,Глинско,107077
187,Глиняны,28685
187,Глобино,28681
187,Глобинский район,24657
84,Гловерсвилл,103324
120,Гловно,106412
120,Глогув,104901
120,Глогув-Малопольски,106413
120,Глогувек ,106416
208,Глодянский район,104284
208,Глодяны,104928
102,Глостер,104988
125,Глубока над Влтавой,107078
149,Глубокое,26025
149,Глубокский район,102180
120,Глубчице,106417
125,Глук,107576
84,Глукестер,103269
84,Глусестер Сити,103374
149,Глусский район,102137
187,Глухов,28682
187,Глуховский район,24713
120,Глухолазы,106418
125,Глучин,107079
120,Глушица,106419
225,Глушковский район,98864
187,Глыбокский район,24854
113,Гмунден,111160
120,Гнев,106420
120,Гневково,106421
120,Гнезно,104900
187,Гнивань,28690
180,Гнилане,105425
994,Гоа,21423
167,Гобустанский район,105834
94,Говернадор-Валадарис,111268
120,Гоголин,108326
10102,Годжра,114048
125,Годковице-Над-Могелькоу,107577
125,Годонин,107080
120,Гожув-Велькопольски,104899
120,Гожув-Слёнски,108331
120,Гоздница,108333
120,Голаньч,108330
187,Голая Пристань,28700
211,Голберн,111055
211,Голд-Кост,111020
120,Голдап,106423
95,Голден,79001
84,Голден,110109
84,Голдсборо,110110
120,Голенюв,106424
211,Голер,111078
125,Голешов,107441
120,Голина,108329
125,Голице,107578
225,Голицыно,21646
125,Голишов,107579
84,Голливуд,102700
134,Голмуд,21425
187,Голованевский район,24525
187,Голопристаньский район,24779
10063,Голуэй,3964
225,Голышмановский район,99978
21131,Гольфито,111832
205,Гольфо-Аранчи,109341
120,Гольчево,108328
125,Гольчув Еников,107536
120,Голюб-Добжинь,106425
20762,Гома,111826
20741,Гомбе,113884
120,Гомбин,106426
149,Гомель,155
149,Гомельская область,29631
149,Гомельский район,102099
21321,Гонаив,112498
10536,Гонбад-э-Габус,112706
20768,Гондэр,112019
84,Гонзалес,113297
134,Гонконг (Гонконг),11514
134,Гонконг (Китай),10584
84,Гонолулу,10119
84,Гонсалес,103393
120,Гонёндз,106427
20768,Гор,112027
10068,Горажде,111211
125,Гораждёвице,107580
994,Горакхпур,10560
225,Горбатов,37155
10536,Горган,112700
225,Гордеевский район,98721
983,Гордион,106485
122,Гореньска,105512
149,Горецкий район,102138
10077,Горж ,105318
125,Горжице,107522
125,Горжовице,107588
169,Гори,10284
122,Горишка,105511
149,Горки,26774
120,Горлице,106428
187,Горловка,21774
125,Горни-Бенешов,107581
125,Горни-Бржиза,107582
125,Горни-Плана,107584
125,Горни-Славков,107586
125,Горни-Церекев,107583
225,Горно-Алтайск,11319
209,Горно-Бадахшанская автономная область,105970
225,Горнозаводск,20628
225,Горнозаводский район,99644
225,Горномарийский район,99517
187,Горностаевский район,24780
225,Горноуральский городской округ,114721
225,Горный район,100358
225,Горняк,11239
187,Горняк,29146
102,Город-графство Блайнай-Гвент,104558
102,Город-графство Бридженд,104564
102,Город-графство Долина Гламорган,104563
102,Город-графство Кайрфилли,104557
102,Город-графство Конуи,104574
102,Город-графство Мертир-Тидвил,104556
102,Город-графство Нит — Порт-Толбот,104566
102,Город-графство Рексем,104571
102,Город-графство Ронта-Кинон-Тав,104565
102,Город-графство Торвайн ,104559
187,Городенка,28707
187,Городенковский район,24486
225,Городец,20041
225,Городецкий район,99548
225,Городище,20056
187,Городище,28716
187,Городищенский район,24810
225,Городищенский район (Волгоградская область),99234
225,Городищенский район (Пензенская область),99618
187,Городня,28710
187,Городнянский район,24834
225,Городовиковск,20177
225,Городовиковский район,99365
149,Городок,102241
187,Городок (Городокский район),28712
187,Городок (Городоцкий район),28713
187,Городокский район,24579
149,Городокский район,102181
187,Городоцкий район,24793
115,Городская область София,104156
225,Городской округ «Охинский»,100389
225,Городской округ «город Лесной»,114739
225,Городской округ Богданович,99948
225,Городской округ Верх-Нейвинский,114711
225,Городской округ Верхнее Дуброво,114709
225,Городской округ Верхний Тагил,114713
225,Городской округ Верхняя Пышма,114715
225,Городской округ Верхняя Тура,114716
225,Городской округ Верхотурский,99950
225,Городской округ Дегтярск,114722
225,Городской округ ЗАТО Свободный,114753
225,Городской округ Заречный,114724
225,Городской округ Каменск-Уральский,114729
225,Городской округ Карпинск,114732
225,Городской округ Краснотурьинск,114735
225,Городской округ Красноуральск,114736
225,Городской округ Красноуфимск,114737
225,Городской округ Нижний Тагил,114744
225,Городской округ Нижняя Салда,114745
225,Городской округ Пелым,114747
225,Городской округ Первоуральск,114748
225,Городской округ Ревда,114751
225,Городской округ Рефтинский,114752
225,Городской округ Среднеуральск,114758
225,Городской округ Староуткинск,114759
225,Городской округ Сухой Лог,99964
20739,Горока,94010
10095,Горонтало,112686
187,Горохов,28717
225,Гороховец,10660
225,Гороховецкий район,98747
187,Гороховский район,24562
187,Горское,27052
225,Горшеченский район,98865
125,Горшовски-Тин,107587
225,Горьковский район,100215
225,Горячий Ключ,10991
96,Гослар,112202
10083,Госпич,105504
102,Госпорт,114662
125,Гостивице,107591
125,Гостинне,107589
125,Гостомице,107592
120,Гостын,106429
120,Гостынин,106430
120,Гостынь,108332
211,Госфорд,111024
96,Гота,112216
96,Гох,112300
10069,Гоцо и Комино ,105543
187,Гощанский район,24682
94,Гояния,105722
120,Грабув-над-Просной,106433
125,Градек,107593
125,Градек-Над-Нисоу,107594
125,Градец-Кралове,105085
125,Градец-над-Моравицей ,107083
120,Граево ,106435
225,Грайворон,20194
225,Грайворонский район,98703
96,Грайфсвальд,112198
204,Гранада,101592
21231,Гранада,113875
84,Гранбери,110112
84,Гранби,103310
84,Гранд Айленд,110115
84,Гранд Джанкшен,101466
95,Гранд Прейри,103605
84,Гранд Прейри,110116
84,Гранд-Айленд,110114
84,Гранд-Рапидс (Штат Миннесота),113670
84,Гранд-Рапидс (Штат Мичиган),102623
124,Гранд-Синт,112123
84,Гранд-Форкс,103496
84,Грандс-Пасс,110117
125,Границе (Карловарский край),107595
125,Границе (Оломоуцкий край),107448
84,Грантвилл,110118
84,Грантс,113682
126,Гранфонтэн,114363
114,Грас-Олонь,111188
84,Грасс Велли,110119
102,Графство Англси,104576
102,Графство Антрим,104578
102,Графство Арма,104579
102,Графство Бакингемшир,104618
102,Графство Бедфордшир,104617
102,Графство Беркшир,104623
102,Графство Большой Манчестер ,104603
102,Графство Бристоль,21211
102,Графство Восточный Йоркшир,109537
102,Графство Восточный Суссекс,104625
102,Графство Вустершир,104621
102,Графство Гвинед,104575
102,Графство Глостершир ,104620
10063,Графство Голуэй,105254
102,Графство Дарем,104594
102,Графство Даун,104580
102,Графство Девон ,104631
102,Графство Денбишир,104573
102,Графство Дербишир,104602
10063,Графство Донегол,3979
102,Графство Дорсет,104629
10063,Графство Дублин ,105237
102,Графство Западный Йоркшир,104597
102,Графство Западный Суссекс,104626
10063,Графство Каван,105234
102,Графство Камбрия,104595
10063,Графство Карлоу ,105236
102,Графство Кармартеншир,104568
102,Графство Кембриджшир,104612
102,Графство Кент ,104624
102,Графство Кередигион,104569
10063,Графство Керри,105248
10063,Графство Килдэр,105238
10063,Графство Килкенни,105239
10063,Графство Клэр,105249
10063,Графство Корк,105250
102,Графство Корнуолл,104632
102,Графство Ланкашир,104596
10063,Графство Лаут,105242
102,Графство Лестершир,104610
10063,Графство Лиишь,105240
10063,Графство Лимерик,105251
102,Графство Линкольншир,104599
10063,Графство Литрим ,105255
10063,Графство Лонгфорд,105241
102,Графство Лондондерри,104581
10063,Графство Мейо,105256
102,Графство Мерсисайд,104604
10063,Графство Мит ,105243
10063,Графство Монахан ,105235
102,Графство Монмутшир,104560
102,Графство Нортгемптоншир,104611
102,Графство Нортумберленд,104592
102,Графство Норфолк,104613
102,Графство Ноттингемшир,104600
102,Графство Оксфордшир,104619
10063,Графство Оффали ,105244
102,Графство Пембрукшир,104577
102,Графство Поуис,104570
10063,Графство Роскоммон ,105257
102,Графство Саффолк,104614
102,Графство Северный Йоркшир (Йоркшир и Хамбер),104598
102,Графство Северный Йоркшир (Северо-Восточная Англия),109552
10063,Графство Северный Типперэри,105252
10063,Графство Слайго ,105258
102,Графство Сомерсет,104630
102,Графство Стаффордшир,104607
102,Графство Суррей,104627
102,Графство Тайн-энд-Уир,104593
102,Графство Тирон,104582
10063,Графство Уиклоу,105247
102,Графство Уилтшир,104622
102,Графство Уорикшир,104609
10063,Графство Уотерфорд ,105253
10063,Графство Уэксфорд ,105246
102,Графство Уэст-Мидлендс,104608
10063,Графство Уэстмит,105245
102,Графство Фермана,104583
102,Графство Флинтшир,104572
102,Графство Хартфордшир,104616
102,Графство Херефордшир,113800
102,Графство Хэмпшир,104628
102,Графство Чешир,104605
102,Графство Шропшир,104606
102,Графство Эссекс ,104615
102,Графство Южный Йоркшир,104601
10063,Графство Южный Типперэри,105276
211,Графтон,111045
225,Граховский район,99856
113,Грац,105220
225,Грачевский район (Оренбургская область),99587
225,Грачевский район (Ставропольский край),99458
187,Гребенка,28723
187,Гребенковский район,24658
21203,Гревенмахер ,105437
84,Грейлинг,110120
84,Грейпвайн,102829
84,Грейсон,113665
84,Грейт Бенд,113436
84,Грейт-Фоллс,103240
95,Грейтер Напани,109635
225,Гремячинск,20626
225,Гремячинский район,100463
84,Гренада,110127
124,Гренобль,101729
84,Гретна,110128
84,Грешам,108681
225,Грибановский,20226
225,Грибановский район,98769
117,Григишкес,104641
208,Григориополь,101501
84,Грили,102975
187,Гримайлов,28728
96,Гримма,112412
10064,Гримси,4065
84,Грин,113518
84,Грин Бэй,102718
84,Грин-Ривер,110121
84,Гринвилл (Штат Иллинойс),113536
84,Гринвилл (Штат Миссисипи),113464
84,Гринвилл (Штат Северная Каролина),102871
84,Гринвилл (Штат Теннесси),110122
84,Гринвилл (Штат Техас),113515
84,Гринвилл (Штат Южная Каролина),102598
84,Гринвич,103467
84,Гринвуд (Штат Миссисипи),110125
84,Гринвуд (Штат Южная Каролина),110126
126,Гриндельвальд,21429
84,Гринкастл,113780
102,Гринок,105023
84,Гринсберг,103086
84,Гринсборо,102621
84,Гринфилд (Штат Индиана),110123
84,Гринфилд (Штат Массачусетс),110124
84,Гриффит,102857
211,Гриффит ,111116
125,Гроб,107596
206,Гробиньский край,108718
206,Гробиня,108820
84,Гров Сити,110129
84,Гровленд,103296
120,Гродзиск-Велькопольски,106436
120,Гродзиск-Мазовецки,106437
120,Гродкув,106438
149,Гродненская область,29634
149,Гродненский район,102120
149,Гродно,10274
225,Грозненский район,99396
125,Грознетин,107085
225,Грозный,1106
118,Гронинген ,105145
125,Гронов,107597
21395,Грос Ислет,109748
96,Гросенхайн,112418
205,Гроссето,100481
96,Гроссостайм,112254
125,Гротовице,107598
120,Грудзёндз,104898
120,Груец,106439
125,Грушовани-Над-Евишовкоу,107599
120,Грыбув,106440
120,Грыфино,106441
120,Грыфице,106442
120,Грыфув-Слёнски ,106443
84,Грэнби,113247
102,Грэнтем,114444
null,Грютвикен,107920
225,Грязи,20210
225,Грязинский район,98891
225,Грязовец,20121
225,Грязовецкий район,99110
96,Грёдиц,112372
10108,Гуагуа,114107
20271,Гуаймас,113051
20271,Гуамучиль,115052
21131,Гуанакасте,109380
21184,Гуанаре,114495
20271,Гуанахуато,105687
134,Гуандун,114552
134,Гуанси,114578
10017,Гуантанамо ,111848
134,Гуанчжоу,21431
134,Гуаншуй,111636
134,Гуанъюань,111555
21191,Гуапи,111791
94,Гуарапари,109465
94,Гуарапуава,111272
10074,Гуарда,105213
10017,Гуардалавака ,109012
21184,Гуаренас,114787
94,Гуаружа,111253
94,Гуарульюс,109466
20271,Гуасаве,115050
20785,Гуаякиль,21432
20764,Гуаяма,114584
10015,Гуаярамерин,111203
225,Губаха,20248
225,Губахинский район,100464
120,Губин,106445
225,Губкин,10646
225,Губкинский,11228
994,Гувахати,112592
246,Гувес,109239
29386,Гудаута,37187
29386,Гудаутский район,105958
225,Гудермес,11026
225,Гудермесский район,99397
994,Гуджарат,114624
10102,Гуджранвала,114025
10102,Гуджрат,113999
95,Гудзон Бей,111370
84,Гудленд,113521
84,Гудлеттсвилл,102950
120,Гужно,108334
134,Гуйлинь,21436
21184,Гуйриа,114510
134,Гуйчжоу,114553
134,Гуйян,21435
225,Гуково,11037
994,Гулбарга,112554
206,Гулбене,104954
206,Гулбенский край,104240
10020,Гулимин,113069
125,Гулин,107600
171,Гулистан,21605
29386,Гулрыпш,105964
29386,Гулрыпшский район,105962
225,Гулькевичи,20675
225,Гулькевичский район,99272
187,Гуляйполе,28742
187,Гуляйпольский район,24467
225,Гумбетовский район,99318
96,Гуммерсбах,112255
125,Гумполец,107089
994,Гуна,10561
225,Гунибский район,99319
10095,Гунунгситоли,112673
96,Гунценхаузен,112310
134,Гунчжулин ,111774
120,Гура,106446
120,Гура-Кальвария,106447
994,Гурдаспур,115070
120,Гурово-Илавецке ,106448
84,Гурон,113512
225,Гурьевск (Гурьевский район),11280
225,Гурьевск (Гурьевский район),20137
225,Гурьевский район (Калининградская область),99129
225,Гурьевский район (Кемеровская область),100122
84,Гус Крик,103484
225,Гусев,20138
225,Гусевский район,99130
125,Гусинец,107090
225,Гусиноозерск,11326
205,Гуспини,109343
null,Густавия,21565
125,Густопеце,107091
225,Гусь-Хрустальный,10661
225,Гусь-Хрустальный район,98748
187,Гусятин,28747
187,Гусятинский район,24731
134,Гьянгдзе,21439
84,Гэллап,110095
983,Гюльшехир,108040
983,Гюлюч,107992
168,Гюмри,10259
983,Гюмюшхаджикой,108050
983,Гюмюшхане,103863
983,Гюндоган,106311
983,Гюргентепе,108099
983,Гюроймак,108023
983,Гюрюн,108000
96,Гютерсло,103808
167,Гянджа,10254
167,Гёйгёль,105901
167,Гёйгёльский район,105833
983,Гёйнюк,108058
983,Гёксун,104699
983,Гёкчебей,107991
983,Гёле,108015
983,Гёльбаши,108048
983,Гёльджюк,104764
983,Гёлькёй,108096
983,Гёльмармара,107870
983,Гёльхисар,107965
983,Гёльяка,108065
983,Гёнен,104763
96,Гёппинген,112411
983,Гёрдес,107867
983,Гёреле,104762
127,Гётеборг,10518
96,Гёттинген,100504
134,Даань,111692
211,Даббо,111121
84,Дабек,103337
20733,Дабу,111842
10540,Давадми,114160
994,Даванагере,112604
10108,Давао,10626
84,Давенпорт,103013
102,Давентри,109515
21299,Давид,78793
149,Давид-Городок,102228
225,Давлеканово,20639
225,Давлекановский район,99686
126,Давос,10516
983,Давутлар,107945
206,Дагда,108821
206,Дагдский край,108711
225,Дагестанские Огни,21732
84,Дагсборо,103538
10108,Дагупан,21440
994,Дадра и Нагар-Хавели,114648
10102,Даду,114058
84,Дайерсберг,110007
84,Дайтона Бич,102800
21441,Дакар,21443
10091,Дакка,10530
983,Даламан,21445
10099,Даланзадгад,21447
10093,Далат,21448
120,Далешице,108303
134,Дали,111528
102,Далкит,105025
84,Даллас (Штат Джорджия),103210
84,Даллас (Штат Техас),21772
84,Даллс,110763
225,Далматово,20640
225,Далматовский район,99921
20733,Далоа,111839
84,Далонега,103446
225,Дальнегорск,11411
225,Дальнеконстантиновский район,99549
225,Дальнереченск,11412
225,Дальнереченский район,100325
84,Дальтон,103251
134,Далянь,21449
994,Даман,114673
994,Даман и Диу,114649
1056,Даманхур,111901
21551,Дамар,114533
10542,Дамаск,11512
20741,Даматуру,113917
102,Дамбартон,105021
126,Дамван,114359
10540,Даммам,40419
124,Даммари-Ле-Ли,112150
102,Дамфрис,105019
84,Дамфрис,110003
84,Дана Поинт,109974
10093,Дананг,10543
10108,Данао,114121
84,Данбери,103060
84,Данверс,109976
84,Данвилл,113342
21544,Дангрига,78594
102,Данди,105020
10063,Дандолк,105266
139,Данидин,113849
225,Данилов,10835
21610,Даниловград,105464
225,Даниловка,10953
225,Даниловский район (Волгоградская область),99235
225,Даниловский район (Ярославская область),99068
84,Дания Бич,109975
225,Данков,20211
225,Данковский район,98892
84,Данн,110005
134,Даньдун,21450
21208,Дар-эс-Салам,21453
187,Дарахов,27569
209,Дарбанд,105989
994,Дарбханга,112613
211,Дарвин,21456
983,Даргечит,108086
84,Дарем,102850
102,Дарем,105002
983,Даренде,108033
120,Дарлово,106449
96,Дармштадт,103780
225,Даровской район,99484
95,Дартмут,103587
84,Дартмут,110482
20739,Дару,21458
10099,Дархан,100983
983,Дарыджа,107780
10102,Даска,114039
134,Дасянь ,111625
134,Датун,111467
84,Датч Харбор,113352
983,Датча,107835
206,Даугавпилс,21460
206,Даугавпилсский край,104241
84,Дауни,108673
102,Даунпатрик,105007
84,Дафни,109977
1056,Дахаб,21461
225,Дахадаевский район,99320
10020,Дахла,104110
134,Дацин,114617
125,Дачице,107092
134,Дачэн,111676
187,Дашава,27571
125,Дашице,107093
167,Дашкесан,105905
167,Дашкесанский район,105835
170,Дашогуз,10327
170,Дашогузский велаят,105951
125,Двур Кралов над Лабем,107094
187,Двуречанский район,24753
84,Де Бари,109980
84,Де Плейнс,109993
84,Де Сото,113405
84,Де Форест,103174
118,Де-Коог,21493
84,Де-Мойн,21464
187,Дебальцево,24871
225,Дебесский район,99857
120,Дебжно,108305
116,Дебрецен,21466
10077,Дева ,105349
994,Девас,112597
983,Девели,104709
84,Девилс Лейк,113363
187,Девладово,27485
211,Девонпорт,111073
21546,Девоншир,105710
983,Деврек,106019
96,Деггендорф,112217
225,Дегтярск,37154
84,Дедвуд,109979
225,Дедовичский район,99169
225,Дедовск,21627
84,Дедхэм,109981
10077,Деж,113166
84,Дейд Сити,109973
10542,Дейр-эз-Зор,114368
84,Дейтон,102615
84,Декальб,103084
84,Декатур,113336
84,Декейтер,102802
84,Декора,113732
84,Делано,113235
126,Делемон,105204
994,Дели,10562
20271,Делисьяс,113049
84,Делрей-Бич,102944
84,Делта,113430
84,Делтона,103302
118,Делфзейл,113105
84,Дель Рио,109987
84,Дель Сити,109986
95,Дельта,103623
120,Дембица,104824
120,Демблин,106450
120,Дембно ,106451
225,Демидов,10784
187,Демидовский район,24683
225,Демидовский район,98961
84,Деминг,109988
983,Демирджи,107864
983,Демре,107770
225,Демянский район,99149
84,Денвер,21467
84,Денвилл,109991
114,Дендермонде,111185
84,Денем Спрингс,109989
983,Денизли,103842
10095,Денпасар,11513
84,Дентон,109990
10095,Депок,114914
10102,Дера-Гази-Хан,114026
10102,Дера-Исмаил-Хан,114019
187,Деражня,27497
187,Деражнянский район,24794
225,Дербент,11007
225,Дербентский район,99321
102,Дерби,21468
84,Дерби,109992
187,Дергачевский район,24754
225,Дергачевский район,99822
187,Дергачи,27496
159,Державинск,29424
983,Дерик,108085
983,Дериндже,106022
983,Деринкую,108039
10023,Дерна,112958
84,Дерри,102956
102,Дерри,105008
10542,Деръа,114366
125,Десна,107513
225,Десногорск,10785
84,Десото,109994
96,Дессау,112206
84,Дестин,109995
84,Детройт,89
118,Деурне,113130
994,Дехрадун,10563
134,Дечен,111677
125,Дечин,107098
994,Джабалпур,21469
134,Джагдачи,111659
994,Джайпур,21470
994,Джайсалмер,10564
10095,Джакарта,10574
207,Джалал-Абад,10312
207,Джалал-Абадская область,105942
994,Джаландхар,112515
994,Джалгаон,112585
167,Джалилабад,105906
167,Джалилабадский район,105836
994,Джална,112538
10095,Джамби ,112640
994,Джамму,112532
994,Джамму и Кашмир,114625
994,Джамнагар,112546
994,Джамшедпур,21471
10101,Джанакпур,113838
10102,Джанг,114051
225,Джанкой,27555
225,Джанкойский район,24698
10102,Джаранвала,114060
994,Джаркханд,114626
84,Джаспер (Штат Индиана),110199
84,Джаспер (Штат Техас),113664
10109,Джафна,114258
10095,Джаяпура,97690
10538,Джебель,40113
210,Джебель-Али,109030
167,Джебраил,105907
167,Джебраильский район,105837
120,Джевица,108317
10102,Джейкобабад,114032
983,Джейланпынар,104712
84,Джеймстаун (Штат Калифорния),110196
84,Джеймстаун (Штат Нью-Йорк),113369
84,Джеймстаун (Штат Северная Дакота),110197
84,Джейнсвилл,110198
225,Джейрахский район,99351
983,Джейхан,104713
84,Джексон ,110193
84,Джексон (Штат Миссисипи),21473
84,Джексон (Штат Мичиган),103254
84,Джексон (Штат Нью-Джерси),102736
84,Джексон (Штат Теннесси),103130
84,Джексонвилл,113528
84,Джексонвилл Бич,110194
205,Джела,112811
10090,Джелалабад,110947
10102,Джелам,114004
211,Джелонг,94857
20826,Джельфа,110955
10095,Джембер,112656
84,Джена ,113375
93,Дженерал Кампос,114816
84,Дженесео (Штат Иллинойс),113671
84,Дженесео (Штат Нью-Йорк),113470
21004,Дженне,113025
211,Джералдтон,111111
10535,Джераш,40266
10024,Джерба,21474
168,Джермук,10260
84,Джерси-Сити,102590
84,Джерсивилл,113731
84,Джесап,113490
84,Джессап,110202
10091,Джессор,10527
84,Джефферсон-Сити,110200
10536,Джехром,112712
21475,Джибути,21476
10102,Дживани,114042
10540,Джидда,114139
20826,Джиджель,110962
20768,Джиджига,112018
225,Джидинский район,100247
171,Джизак,21606
171,Джизакская область,105806
10540,Джизан,114151
983,Джизре,104711
20741,Джимета,113920
211,Джимпи,111060
21230,Джинджа,114436
209,Джиргатальский район,105974
994,Джодхпур,112513
10095,Джокьякарта,111966
84,Джолит,110204
10101,Джомсом,44433
84,Джон Дей,110203
84,Джонсборо,103225
84,Джонсвилл (Штат Луизиана),113673
84,Джонсвилл (Штат Северная Каролина),110205
84,Джонсон-Сити,103041
84,Джонстаун,103124
84,Джоплин,103443
10021,Джордж,114209
21325,Джордж Таун,109152
21477,Джорджтаун,21478
21570,Джорджтаун,21571
84,Джорджтаун,103319
994,Джорхат,112607
108137,Джуба,101491
225,Джубга,21479
20869,Джугу,111194
167,Джульфа,114855
84,Джуниата,113799
10538,Джуния,40114
84,Джуно,21480
84,Джуно Бич,110206
84,Джупитер,110207
10077,Джурджу,105378
994,Джханси,112567
994,Джхарсугуда,21481
84,Джэксонвилл (Штат Арканзас),103321
84,Джэксонвилл (Штат Северная Каролина),103177
84,Джэксонвилл (Штат Техас),113717
84,Джэксонвилл (Штат Флорида),100507
null,Дзаудзи,21577
29387,Дзауский район,105996
120,Дзежгонь,106453
225,Дзержинск,972
187,Дзержинск,24872
149,Дзержинск,26018
225,Дзержинский,21735
149,Дзержинский район,102159
225,Дзержинский район (Калужская область),98817
225,Дзержинский район (Красноярский край),100149
225,Дзержинское,20692
120,Дзержонюв,104906
120,Дзивнув,106454
134,Дзоусиен,111534
225,Дзун-Хемчикский район,98656
120,Дзялдово,106456
120,Дзялошин,108322
120,Дзялошице,108320
10054,Дибра ,105596
994,Дибругарх,112612
225,Дивеевский район,99550
94,Дивинополис,111247
125,Дивишов,107095
225,Дивногорск,11303
20733,Диво,111844
124,Дивон-ле-Бен ,109115
983,Дивриги,107997
225,Дигора,20622
225,Дигорский район,99388
134,Дидао,111727
983,Диджле,107845
983,Дидим ,107939
124,Дижон,10498
10536,Дизфуль,112742
187,Диканьский район,24659
983,Дикили,107763
84,Дикинсон,113392
21203,Дикирх ,105438
84,Диксон (Штат Иллинойс),113277
84,Диксон (Штат Калифорния),109997
84,Диксон (Штат Теннесси),109996
983,Дилек,108034
84,Диленд,102951
21562,Дили,21563
168,Дилижан,10261
96,Диллинген-на-Дунае,112328
983,Диловасы,107791
994,Димапур,112564
187,Димитров,27561
115,Димитровград,10383
225,Димитровград,11155
180,Димитровград,21482
10091,Динаджпур,111170
983,Динар,104708
124,Динар,109114
96,Дингольфинг,112311
994,Диндигул,112589
225,Динской район,99273
134,Динчжоу ,111736
10108,Диполог,114094
96,Дипхольц,112402
84,Дир Парк,109983
95,Дир-Лейк,111398
84,Дирборн,102648
84,Дирфилд Бич,109985
149,Дисна,101618
994,Диспур,114670
1056,Дисук,111909
994,Диу,112559
983,Диядин,106474
983,Диярбакыр,103828
225,Дмитриев,10706
225,Дмитриевский район,98866
225,Дмитров,10723
225,Дмитровск,20593
225,Дмитровский район (Московская область),98582
225,Дмитровский район (Орловская область),98911
187,Днепродзержинск,21775
187,Днепропетровск,141
187,Днепропетровская область,20537
187,Днепропетровский район,24402
187,Днепрорудное,27506
208,Днестровск,101541
225,Дно,10929
225,Дновский район,99170
120,Добегнев,108306
206,Добеле,104956
206,Добельский край,104242
120,Добжаны,108311
120,Добжинь-над-Вислой,108312
120,Добра (Великопольское воеводство),108309
120,Добра (Западно-Поморское воеводство),108307
120,Добре-Място,106458
125,Добржани,107099
125,Добржиховице,107101
125,Добржиш,107102
225,Добринский район,98893
115,Добрич,105137
115,Добричская область,104139
187,Добровеличковский район,24526
125,Добровице,107564
225,Добровский район,98894
120,Добродзень,106459
187,Добромиль,27510
187,Доброполье,27511
187,Добропольский район,24426
149,Добруш,102233
125,Добрушка,107103
149,Добрушский район,102100
225,Добрянка,20236
225,Добрянский район,100465
84,Добсон,109998
120,Добчице ,106460
84,Довер (Штат Делавэр),29647
84,Довер (Штат Нью-Джерси),103183
124,Довиль,21483
225,Доволенский район,100186
983,Доганшехир,108030
21339,Догондучи,113879
983,Догубаязит,104707
84,Додж-Сити,113453
21208,Додома,21484
84,Дойлестаун,102750
125,Докси,107565
225,Докузпаринский район,99322
187,Докучаевск,27517
149,Докшицкий район,102182
149,Докшицы,26657
225,Долгодеревенское,11201
225,Долгопрудный,214
225,Долгоруковский район,98895
10077,Долж,105320
225,Должанский район,98912
21198,Долизи,114134
187,Долина,27520
225,Долинск,20159
187,Долинская,27524
225,Долинский городской округ,100383
187,Долинский район (Ивано-Франковская область),24487
187,Долинский район (Кировоградская область),24527
121,Долны Кубин,114174
10101,Долпа,113844
124,Доль,112159
95,Дольбо-Мистассини,109615
125,Дольни Бенешов,107104
125,Дольни Коунице,107107
125,Дольни-Боусов,107521
125,Дольни-Поустевна,107566
120,Дольск,106461
125,Домажлице,107108
20790,Доманьяно,105644
187,Доманёвский район,24618
225,Домбаровский,21715
225,Домбаровский район,99588
120,Домбе,108304
120,Домброва-Белостоцка,106462
120,Домброва-Гурнича,104907
120,Домброва-Тарновска,106463
122,Домжале,105533
225,Домодедово,10725
96,Донаувёрт,112341
118,Донген,113126
118,Донгерадел,113134
10093,Донгхой,10544
208,Дондюшанский район,104278
208,Дондюшаны,100503
187,Донецк,142
225,Донецк,11038
187,Донецкая область,20536
102,Донкастер,100479
225,Донской,10827
134,Донхай,111750
20764,Дорадо,109740
94,Дорадус,111264
84,Дорал,109999
95,Дорваль,103665
102,Доркинг,109516
96,Дормаген,100499
225,Дорогобуж,10786
225,Дорогобужский район,98962
10077,Дорохой,114824
96,Дортмунд,100500
102,Дорчестер,104990
95,Досон-Крик,111385
84,Дотан,102873
134,Доулю,114373
95,Доусон,21485
21486,Доха,21487
187,Драбовский район,24811
120,Дравно,108313
120,Дравско-Поморске ,106464
84,Драй Ридж,110001
95,Драйден,111364
246,Драма ,112462
119,Драммен,105171
118,Драхтен,113091
96,Дрезден,10407
120,Дрезденко,106465
225,Дрезна,21643
118,Дренте,104303
149,Дрибинский район,102139
118,Дриммелен,113123
10077,Дробета-Турну-Северин,105375
120,Дробин,108314
149,Дрогичин,33011
149,Дрогичинский район,102084
187,Дрогобыч,27532
187,Дрогобычский район,24580
115,Дрогоман,21489
225,Дрожжановский район,99759
102,Дройтич,109517
208,Дрокиевский район,104279
208,Дрокия,104930
